"label","text"
"1","“Twee waarheden naderen elkaar. Eén komt van binnenuit, één van buitenaf, en waar ze elkaar ontmoeten bestaat een kans jezelf te zien.”  Wat maakt een thriller aantrekkelijk? Spanning? Een boeiende thematiek? Een interessant plot? Veel onverwachte wendingen? De thriller Het meisje op de foto van Carina Bergfeldt voldoet in ieder geval aan elke eis. Bergfeldts verhaal bevat spanning, een goed plot en zeer veel onverwachte wendingen. Het boek is een lust voor elke lezer die van spanning houdt. Bergfeldt verbaast en imponeert met haar nieuwe thriller, ondanks een paar schoonheidsfoutjes.  Met een interessant maar zeer mysterieus proloog opent Bergfeldt haar verhaal en wekt ze de interesse: “Maar als ze terugdenkt aan die avond, herinnert ze zich de foto het best.” Vervolgens leidt ze de lezer door een zeer fragmentarisch eerste deel, waarbij ze diverse personages aan het woord laat, zonder ze echt te introduceren. Het verhaal lijkt geen verhaal en de lezer dreigt af te haken. Gelukkig keert het tij na hoofdstuk zeven: er wordt een man, Viktor, vermist. Vanaf dat moment krijgen twee personages, journaliste Julia en rechercheur Anna het woord en komt er meer lijn in het verhaal. Zij vertellen het verhaal in Het meisje op de foto en worden slechts af en toe onderbroken door andere personages. Anna en Julia geven het startsein voor een indrukwekkend en bovenal spannend psychologisch verhaal.  Wanneer Viktor verdwijnt, komen Anna en Julia in actie. De twee vriendinnen zijn op werkgebied elkaars vijanden, maar werken tegelijkertijd samen. Na vier dagen wordt het hoofd van Viktor gevonden bij een oud graf. Vanaf dat moment lijkt het om een moordzaak te gaan. Wanneer er in de rivier bij de vindplaats vuilniszakken met ledematen van zeker twee lichamen gevonden worden, wordt het onderzoek vergroot. Wellicht gaat het om een seriemoordenaar. De dames zetten alles op alles om de zaak op te lossen en komen er langzaam maar zeker achter dat Viktor niet de nette, beleefde man was die hij leek te zijn.  Bergfeldt zet alle middelen in om haar verhaal spannend te maken. Op goedgekozen plaatsen in het verhaal gebruikt ze cliffhangers en regelmatig zorgt ze voor een onverwachte wending in het verhaal om de spanning te verhogen. Ook de hoofdstukken waarin ze andere personages, zoals de dader, aan het woord laat, werken effectief: de lezer gaat samen met de hoofdpersonen op zoek naar de dader. Daarbij veroorzaakt Bergfeldt met de typeringen van de personages voor een intrigerend geheel. Van Julia en Anna maakt ze echte tegengestelde personages met een geschiedenis en gevoelens. De manier waarop ze hun levens uiteenzet is realistisch en emotioneel. Tegelijkertijd zorgt ze met de typeringen van de bijpersonages voor een intrigerend verhaal. Geen enkel karakter gedraagt zich volledig normaal en ieder personage heeft wel iets verdachts. Een geheel logisch gevolg is dan ook dat de lezer continu op het verkeerde been wordt gezet. Iedereen kan de moorden gepleegd hebben, net zo goed als dat niemand het gedaan zou kunnen hebben. Bergfeldt voorziet de lezer af en toe van een hint, maar wijst hem net zo vaak de verkeerde kant op.  Niet geheel logisch zijn de rollen die Anna en Julia toebedeeld krijgen. Waar Anna de rechercheur is, vervult Julia deze taak, als journaliste, meer. Bergfeldt, zelf journaliste, geeft Julia zo’n onderzoekende houding dat het verhaal onrealistisch dreigt te worden. In het echte leven krijgt een journalist immers niet zoveel ruimte als nu. Toch doet dit niet echt afbreuk aan het verhaal. Bergfeldt rechtvaardigt zichzelf door Julia en Anna vriendinnen te laten zijn en zelf diverse malen in het boek aan te geven dat Julia ‘over de schreef’ gaat.  Naarmate het verhaal vordert, gaat de beerput rondom Viktor verder open. Elke keer dat het verhaal dreigt te gaan kabbelen weet Bergfeldt het opnieuw te openen. Met de opening van de beerput, creëert ze diepgang in het verhaal. Waar menig thriller louter een spannend verhaal vertelt, is dit in Het meisje op de foto niet het geval. Bergfeldt verwerkt op impliciete wijze thema’s over misbruik, verkrachtingen en eenzaamheid:“‘Zo voelt het. De rest van de tijd kun je misschien een heel goed leven leiden, maar elke dag pakt hij een paar minuten lang iets van je af wat hij niet mag afpakken, eist je aandacht op een manier op zoals hij niet zou mogen doen.”  Net op het moment dat ook Bergfeldt dreigt te vervallen in het geijkte einde waarin ‘alles in eens op zijn plek valt’, weet ze de lezer opnieuw te verrassen met een verhaalwending. Daarmee sluit ze Het meisje op de foto interessant en verrassend af. Ze schrijft meer dan louter een thriller, maar voegt een psychologische laag toe. Daarmee bedient ze de thrillerlezer en de psycholoog."
"0","Het boek begint gelijk spannend en weet de aandacht naar zich toe te trekken. Maar al snel begon het mij te irriteren zo passief als de hoofdrolspeelster is. Ik vond het erg ongeloofwaardig zoals ze reageerde. Je zou toch juist vechten tot je erbij neer viel. Als dan blijkt dat ze op school zowat de hele week door hem alleen gelaten wordt heeft ze zat mogelijkheden om om hulp te roepen. Ik vond de schrijfstijl in het begin ook wat simpel, naar mate het boek vorderde werd het beter, of ik was er intussen aan gewend dat kan ook . Zoals Saskia al zei: niet echt een aanrader."
"1","Er zijn al heel veel boeken over de jodenvervolging - de holocaust - geschreven. En er verschijnen nog regelmatig nieuwe titels. Sommige boeken zijn heel bekend, wereldberoemd zelfs en andere vallen minder op. Sommige beleven druk na druk, andere belanden bij De Slegte. En steeds klinkt de vraag; wat voegt dit nieuwe boek toe? Is het niet genoeg? We weten toch allemaal wat er gebeurd is met de joden in de Tweede Wereldoorlog. En dan verschijnt er een ander boek: Vragen die ik kreeg over de holocaust door Hédi Fried. Anders, omdat de schrijfster als holocaustoverlevende antwoord geeft op vragen die haar gesteld worden in haar contact met millenniums, jonge mensen geboren in de 21e eeuw ver na de verschrikkingen van WOII. De vragen lijken niet geslecteerd, om dit beladen woord maar te gebruiken. En Hédi Fried beantwoordt ze ook vanuit vanuit haar eigen ervaring op een feitelijke manier. Niet dat de emotie ontbreekt, maar kennelijk heeft ze op grond van haar ervaring met jonge mensen geleerd dat feiten het beste ‘werken’. Het boek verdient een plaats in elke schoolbibliotheek. Elke geschiedenisdocent moet het gelezen hebben. En hoe mooi zou het zijn al er in de geschiedenislokalen voor elke leerling een exemplaar voorhanden is, zodat een klas er gezamenlijk - hardop - uit kan lezen. Na het lezen zou er dan een gedachtewisseling kunnen ontstaan waarbij links gelegd kunnen worden naar het heden."
"0","Ik vond het een redelijk boeiend verhaal, doch in het begin had ik wat moeite het weg te lezen. Het is prettig geschreven, je hoeft er niet bij na te denken. Ik ben tevreden met het boek/het verhaal, het voldoet zo goed als aan mijn verwachtingen. je moet er even in komen, daarna word het echt spannender."
"1","In het eerste boek van de Cazalets kronieken ging het met de 'Lichte Jaren' er nog vrolijk aan toe. Met veel ook voor detail schilderde Elizabeth Jane Howard ons het leven van de welgestelde familie Cazalet. Zoals in die tijd hoorde was er een duidelijk upstairs en downstairs. Maar Howard maakt voor beide plaats. En zo leren we heel de familie in dit eerste boek kennen. Gaandeweg leren we al dat er in deze familie wel vlot gesproken wordt met elkaar, maar elkaar echt zeggen wat er speelt, ... dat toch liever niet.  In het tweede boek komen we in de 'Donkere Jaren' terecht. De meeste mensen kunnen het na de ervaringen van WOI niet geloven, maar toch blijk het waar te zijn. WOII komt er aan! In dit boek lezen we de gevolgen voor de familie Cazalet. Hun huizen in Londen worden gesloten, en de familie zoekt veiligheid in Home Place, hun landgoed in Sussex. Heel de familie, samen op het landgoed, terwijl ze gewend zijn elk hun eigen huis te hebben heeft ook zijn gevolgen. De communicatie blijft echter zo oppervlakkig als hij was. Zo worden problemen nauwelijks uitgesproken.  En dan komen we bij boek 3 'Verwarring'. Er is geen betere titel te geven aan dit boek. De verwarring komt bij alle personen aan bod. Het accent ligt op de jongedames: Louise, Polly en Clary. Door de oorlog ligt de ontwikkeling van Polly en Clary lange tijd stil. Ze zijn de kinderkamer eigenlijk al ontgroeid, maar een andere oplossing is er door de oorlog niet meteen. Ze worden nog niet als volwassenen gezien, en horen daar niet echt bij, maar ook bij de jongere kinderen hebben ze niet echt aansluiting. Gelukkig hebben ze elkaar. Want ondanks hun jonge leeftijd hebben beide dames al heel wat te verwerken gekregen. Louise, die altijd gevochten heeft tegen de familie om actrice te worden trouwt snel met Michael. En dit blijkt geen sprookjeshuwelijk te zijn, hoewel zijn moeder blijkt een echte heks te zijn. Gelukkig lezen we ook nog hoe het met onze andere famileden gaat. Al krijgen zij heel wat minder aandacht. Ook bij hen heerst er volop verwarring! Vooral hun liefdesleven wordt een serieuze warboel.  De schrijfstijl van boek 3 blijft echt wel de Howard van wie ik ben gaan houden. Maar ze gooit het serieus over een andere boeg. Stonden boek 1 en boek 2 vol met regels van beschrijvingen van de omgeving, kleding, eten, enz; is dit in boek 3 veel minder. Ze zijn er nog wel, maar nu moet je er meer naar zoeken. En de kinderlogica die ik in boek 1 zo heerlijk vond, is, doordat de meisjes jongedames zijn geworden veel minder aanwezig. Gelukkig hebben we Neville en Lydia nog, die in het beetje aandacht dat de schrijfster hen geeft dit proberen goed te maken. Het tempo in dit boek ligt ook hoger. Er wordt zonder duidelijke onderbreking ineens verandert van personage. Hierdoor kom je als lezer ook in verwarring. Wat toch wel een leuk effect geeft. Door alle verwarrende en wisselende liefdesrelaties krijgt dit boek meer een soap gehalte. Het is nog niet zo overdreven als in de echte soaps zoals Familie en Thuis. Maar soms denk je toch wel even wat een gedoe en drama allemaal, dat liefde blind is wordt hier toch wel flink ingezeept. Kortom, Howard laat zien dat ze op verschillende manieren je kan boeien!  Helaas moet ik nu weer lange tijd wachten op deel 4. Ik hoop dat deze mij 'Bevrijd' en ook de familie Cazalet in rustiger vaarwater brengt zodat ik er dan met een rustig gemoed afscheid van kan nemen. Mijn verwarring is nu nog te groot om dit te doen!"
"0","Door alle media aandacht verwachtte ik heel veel van dit boek. Ik vond het boek een beetje saai. Wel blijf ik nieuwsgierig naar het verhaal achter Christian. Waarom is hij zo? Hoe is hij zo geworden? Waarom wil/kan hij niet veranderen? Misschien dat ik die andere boeken toch ook wel ga lezen."
"1","Ik won dit boek hier op Hebban, ik denk dat de redactie behoorlijk hard heeft moeten lachen om mijn grootste angst: regenwormen! Maar alleen van het woord al, krijg ik de kriebels, brrr...Gelukkig zijn deze toch behoorlijk onschuldige diertjes in het dagelijks leven redelijk gemakkelijk te vermijden, ik zal er niet voor naar een cursus ""omgaan met je angst"" hoeven. De angsten van de zes cursisten in Onverschrokken zijn van een heel ander kaliber. Van over de hele wereld reizen ze naar een idyllisch oord op Bali om onder leiding van een bezielende cursusleider hun angsten voor vliegen, hoogtes, spreken in het openbaar, vader worden, het leven zelf en natuurlijk de dood te lijf te gaan. Tot zo ver lijkt dit verhaal een gewone, fijne feelgoodroman te worden met de nodige clichés. Gelukkig kiest schrijfster Fiona Higgins voor net wat meer diepgang en psychologie in haar personages. En de best wel heftige plottwist geeft de nodige spanning aan het boek. Ok, het einde is dan wel weer een beetje té feelgood, maar in dit geval is dat geoorloofd. Ik geef 3.5 sterren voor dit onverwachte verhaal."
"0","Ik kon niks met dit boek. Het sprak mij totaal niet aan. Vreemd, want ik heb indertijd vreselijk genoten van de capriolen van AbFab. Nou ja, andere keer beter."
"1","Echt een geweldig boek zo gaaf ook. Heb dit moet in 4 maanden uitgelezen en je leert er echt wat van. Piet prins legt in zijn boeken dingen echt heel goed uit. Echt een aanrader aan kinderen die van de oorlog houden."
"0","Ik was niet ondersteboven van dit boek. Als Olga, de hoofdpersoon over haar verleden vertelde vond ik het wel spannend om te weten wat er met haar gebeurd was maar ik vond dat er te veel over het SM-gedeelte verteld werd. dit kon mij niet echt boeien. Ook snapte ik niet dat iemand zover kan gaan in deze wereld. Ben blij dat ik het uit heb."
"1","Ik was bij de proeflezers van dit werk en heb het zien evolueren van draft tot een apart staaltje sterk werk in de kantlijn van de grotere saga ""De Zaden der Hoop"". Ik zou deze trilogie zeker aanraden om te lezen als je aarzelt of het werk van deze auteur iets voor jou is. Het is niet voor iedereen weggelegd. Hou je van donkere gedachten, wat er in het duister lurkt en van ongemakkelijke ervaringen die je niet kan plaatsen? Dan is deze trilogie iets voor jou. Het geeft weer een aparte kijk op het universum van Owan Drake op een manier die een meerwaarde biedt op zijn andere werk en eventueel ook apart te lezen is."
"0","Op de cover een eindeloze zee met een reddingsboei. De vraag is voor wie deze bedoeld is. Aan het einde van het boek heb ik hier als lezer nog geen antwoord op. Het boek is geschreven vanuit verschillende hoofdpersonen. Kyra, een gedreven scholier met een bijna ziekelijke interesse in forensisch onderzoek en Maud, een rechercheur met liefde voor haar baan en een moeilijke puberdochter. Cursief loopt er een verhaallijn dwars door het boek dat zich afspeelt in Schotland. Deze verhaallijn komt aan het einde van het boek niet tot een einde. Het komt voor mij wat gekunsteld over om op deze manier de lezer te dwingen tot het lezen van het volgende deel van de Noordzeemoorden. Door de keuze voor een hele jonge hoofdpersoon schurkt dit boek aan tegen het Young Adult-genre. De betrokkenheid van zo’n jong meisje bij een reeks moordzaken vind ik niet zo realistisch, evenmin als de afhankelijke opstelling van Maud richting Kyra bij haar informatiebehoefte. In dit boek is het karakter van Kyra goed uitgewerkt, ik verwacht dat in het volgende boek meer aandacht zal worden besteed aan Maud. De oplossing van de moordzaken komt tot een verrassend einde. De lezer had hier wat meer in meegenomen mogen worden. Hoewel vanuit de dader ook hoofdstukken geschreven worden, zijn deze anoniem en bij het ontmaskeren van de dader is niet meteen duidelijk wie het nu is. Deel twee zal ik zeker lezen, want ik wil weten of mijn vermoedens kloppen over die mysterieuze jonge vrouw in Schotland. Het verhaal laat me toch niet los."
"1","Toch weer een nieuwe Vlaamse schrijver die een thriller schrijft. Zeker niet slecht. Een klassiek thema. Moeder met kind gaan wandelen. Moeder sterft onderweg en kind is verdwenen. Eerste vraag. Is het een ongeval of moord? Verschillende kandidaten kunnen doorgaan voor moordenaar wanneer men in het verleden van de moeder gaat zoeken. Ook de gedragingen van de moeder voor de dag van de verdwijning zijn verdacht. Langzaam komen de puzzelstukken bij elkaar. Spannend tot het einde."
"0","In De kooi wonen de spelers in het gelijknamige boek ook figuurlijk. Ze moeten hun ogen afschermen als ze naar buiten willen om daarmee te voorkomen dat hun iets ergs aangedaan werden door vreemde wezens. Malorie is het belangrijkste personage, om haar draait het verhaal.  Feitelijk zijn het twee verhaallijnen die de lezer vertelt wat er vier jaar geleden met haar gebeurde en hoe ze vier jaar later probeert te ontsnappen met twee kinderen. Kinderen die in het verhaal gewoon jongen en meisje genoemd worden omdat het bij toeval ook een jongen en meisje blijken te zijn. Die truc zou niet gelukt zijn als het twee kinderen van hetzelfde geslacht zouden zijn geweest.  Wat Josh Mahlerman nu precies voor heeft gehad tijdens het bedenken en schrijven van het verhaal is mij volslagen onduidelijk gebleven. Soms kwam de gedachte op dat ik een mythologisch verhaal zat te lezen, enkele minuten later leek het me toch meer een vorm van fantasy te zijn. Maar een thriller heb ik er niet in kunnen ontdekken. Ook al was er een fictieve dreiging en bleek het gevaarlijk te zijn om zonder oogbescherming naar buiten te gaan, de auteur heeft dat nooit in het verhaal kunnen integreren. Driehonderd pagina’s lang moeten lezen dat het onmogelijk is om de buitenwereld fysiek te aanschouwen is raadselachtig maar dan hoop je dat op het einde dat raadsel wordt opgelost. Maar dat is dan weer de volgende teleurstelling, ook ‘het waarom’ blijft onzichtbaar. Resteert niets anders dan dat deze lezer moet concluderen dat De kooi voor hem niet is geworden wat de verwachting was, zeker na het lezen van de achterflaptekst.   Eindoordeel: 2 sterren  Spanning: 2 sterren Plot: 2 sterren Leesplezier: 2 sterren Schrijfstijl: 3 sterren Originaliteit: 2 sterren Psychologie: 2 sterren"
